Дата,Ценовой индекс,Цена открытия,Цена закрытия,Наивысшая цена за день,Наименьшая цена за день,Объем торгов,Изменение цены,Процентное изменение,Изменение объема торгов,Скользящее среднее,RSI,MACD
2023-09-14,1253.859428871014,154.5920268182186,154.21418310475704,154.5920268182186,100.14030147110743,5181,-0.37784371346157286,-0.24441345471579273,4.442666079338041,203.24349201901276,39.97262969443182,4.88485872194474
2023-09-15,1304.7953599478242,174.05907842429542,147.60214966611318,174.05907842429542,147.60214966611318,1587,-26.456928758182244,-15.199970606353244,0.03279368661982662,236.3539520401343,63.93584074017363,9.676600071081605
2023-09-16,1220.8731951261695,193.02119226830092,119.96029499782989,193.02119226830092,119.96029499782989,6866,-73.06089727047103,-37.851230951322606,-2.0960678045413927,187.66180559254747,34.04142105195683,8.531798747982105
2023-09-17,1469.3319005460687,115.81957272167006,190.07658349418602,190.07658349418602,115.81957272167006,2721,74.25701077251597,64.1143884643449,0.6537345409012163,211.66657941225913,33.08207166451837,-2.155449460393153
2023-09-18,1501.1982762092925,194.73482290124198,109.59969351502383,194.73482290124198,109.59969351502383,2336,-85.13512938621815,-43.71849272659039,0.39993533477647336,203.94967790434865,52.57276589867139,0.4139335849850472
2023-09-19,1713.9827392956108,183.52324850297902,153.56936161532923,183.52324850297902,153.56936161532923,4618,-29.953886887649787,-16.321576220989552,-2.7914631755561734,197.64861534959104,64.32118532955879,9.429020139688703
2023-09-20,1097.002190624946,179.5086430627162,105.61765604901512,179.5086430627162,105.61765604901512,7560,-73.89098701370108,-41.162913246402994,0.634645131770907,184.25141089498888,30.801995887198252,0.7490216709233959
2023-09-21,1400.2003585474467,169.6095101568129,117.53002492699085,169.6095101568129,117.53002492699085,2575,-52.07948522982204,-30.705521867065016,0.23116705830590156,166.88751332364254,36.65148971929539,-3.310409100184952
2023-09-22,1466.6976677776433,189.2123634815901,115.83279852612321,189.2123634815901,115.83279852612321,7475,-73.37956495546689,-38.78159101511701,3.2388192716735222,181.17868881307376,55.192633526741886,-3.8287196621095365
2023-09-23,1704.6947857496118,117.5751819954171,163.43732082420775,189.93892151873257,101.42147903484646,6435,45.86213882879065,39.006649235361834,0.11110630904670948,249.59418947445926,56.00226715763946,6.268991221328541
2023-09-24,1588.0602768938911,140.39890791041978,117.50664342509819,147.63700969046477,115.71652655688276,1480,-22.89226448532159,-16.30515851300481,-2.9899787961940594,208.2320339820626,52.07977323708411,-4.835343089423461
2023-09-25,1961.1033202742033,169.9954647439715,194.90077434177454,194.90077434177454,126.0333792651926,2388,24.90530959780304,14.650572963997998,4.611208487039807,173.51408744825642,43.27150771008135,-0.7930875162029665
2023-09-26,1081.3414016781342,125.21906173208515,139.51747280142817,139.51747280142817,125.21906173208515,7239,14.298411069343018,11.418717622988948,3.04592817907929,182.92850842721504,61.9085559675808,5.8933700306836005
2023-09-27,1464.7941923848011,189.47357178585563,147.4319036467683,197.7778716758607,123.99252789002854,5166,-42.041668139087335,-22.18867135022035,1.982317940923605,177.38406835152634,55.30754661247265,-6.817109372102113
2023-09-28,1170.2112956188582,175.7981563605185,131.57149270054356,175.7981563605185,131.57149270054356,1663,-44.226663659974946,-25.15763792725847,3.7933874087025714,195.8931170504847,63.71017004579586,-7.511153163898241
2023-09-29,1418.2319414680421,151.69118803855608,149.7508473255699,165.55639329905785,129.55611689887098,9693,-1.9403407129861705,-1.2791387146977746,-4.123055709025309,228.42939668702917,39.65954788592448,-5.4187988424184175
2023-09-30,1516.964126917568,174.2779819829998,113.56160585841222,174.2779819829998,113.56160585841222,1455,-60.71637612458757,-34.83881063673909,-4.198280558446679,208.10028592304053,41.76879120489314,-8.917442756740485
2023-10-01,1566.090858514931,140.6416761211422,135.35781695454543,147.60103601328072,135.35781695454543,1189,-5.283859166596784,-3.756965440347506,4.839993591766756,158.84393306484174,69.35275021164883,-0.5919194487764674
2023-10-02,1462.8720466952975,166.68787085721797,199.61931853339803,199.61931853339803,166.68787085721797,6357,32.931447676180056,19.75635510059912,2.656420256594007,233.6540829824491,46.8158352997931,4.431909523849303
2023-10-03,1466.1291290046966,138.03809610066241,185.8349482826162,185.8349482826162,138.03809610066241,5638,47.796852181953795,34.62584136708071,-4.796202510955423,202.08943944356315,43.18253291818965,5.515957491840499
2023-10-04,1321.797394957809,125.78684304717204,121.83661356204334,166.19431502686461,121.83661356204334,6288,-3.950229485128702,-3.1404154754462703,4.84085608353106,213.91476540548524,62.17405889125514,-2.8330174649606032
2023-10-05,1087.339819136738,148.08359218265377,113.22504924717887,163.08062527303534,113.22504924717887,1432,-34.8585429354749,-23.539774003104014,2.7806713907829206,219.0057459954733,32.51740999226997,8.225108345203363
2023-10-06,1437.6983869083735,168.39214761961546,126.23232369613523,168.39214761961546,126.23232369613523,8981,-42.15982392348023,-25.036692339547766,-2.219625530553796,218.77061652235568,63.64324793511998,8.55823328740414
2023-10-07,1871.1468409044292,102.24185972784345,162.00269279726504,162.00269279726504,102.24185972784345,9781,59.760833069421594,58.45045583922117,-3.7267042844955087,229.43563273815195,64.02314935597437,7.058700212598495
2023-10-08,1484.0091339023497,144.22983594594646,145.57894656577798,145.8860980011939,144.22983594594646,9910,1.3491106198315208,0.9353894157774206,-4.512309566487129,165.49610557036198,54.04830383340247,-0.23768323955206938
2023-10-09,1722.4659614121947,124.72205065008262,166.71839348561454,166.71839348561454,124.72205065008262,6680,41.99634283553192,33.671947034735595,4.372590924581274,229.82401372893025,45.780981170644054,2.2458960070053795
2023-10-10,1728.664045173247,133.01075935131962,180.18236294776972,180.18236294776972,114.72383229328693,6982,47.1716035964501,35.46450213990309,-0.4746975684012602,229.4996752769399,48.08762580348124,-7.25213056146067
2023-10-11,1370.0900742539975,147.4121258284973,184.52532058476527,184.52532058476527,135.31501405368866,2293,37.11319475626797,25.176487041131423,-1.7047684703762709,162.457168461024,57.96178246951189,-7.948128895373561
2023-10-12,1712.7180737865758,183.61264405255056,155.28217560592307,183.61264405255056,126.95030654459016,8567,-28.330468446627492,-15.429475781917947,-2.0064219485513144,230.42148031362518,56.99700061257016,-6.5375268208889175
2023-10-13,1305.3227354628953,127.34666310609718,157.8105021874713,157.8105021874713,127.34666310609718,6233,30.463839081374104,23.921976703852508,0.35366489362386133,183.9870273228018,31.413569009315992,-7.879396932660847
2023-10-14,1678.7490026963455,136.87389368529375,197.4583477051186,197.4583477051186,136.87389368529375,6102,60.58445401982485,44.26297257176243,-3.7154365891967767,189.95413707149265,45.05394353929993,-8.652605545548532
2023-10-15,1834.311688210757,134.67583981544516,190.04435016910145,190.04435016910145,134.67583981544516,8101,55.36851035365629,41.112429987094394,1.965468388561865,243.76002667857065,45.18551904791809,-7.33389011179529
2023-10-16,1645.2912312994808,113.905519467616,138.523678932782,138.523678932782,113.905519467616,7383,24.618159465165988,21.61278889752579,-0.1664017357742047,173.13900755339404,32.754819569218476,0.09352502813520047
2023-10-17,1426.29486187426,144.41227246633997,135.3399598098133,144.41227246633997,135.3399598098133,5624,-9.072312656526663,-6.282231074676332,-4.6960556796895325,225.00823349051427,52.05024982136955,0.07802921329592927
2023-10-18,1417.745496361931,143.0688492419862,116.03430833359349,164.04323840962542,116.03430833359349,8954,-27.0345409083927,-18.8961755487853,-1.4209675090368714,244.11937613296234,32.620261571775735,-8.691957884071638
2023-10-19,1952.508737019507,162.42079709316187,132.24604454200764,162.42079709316187,132.24604454200764,3767,-30.174752551154228,-18.57813352180909,4.135965304037715,201.2852446563744,60.117197987840385,-6.137262622838044
2023-10-20,1444.4692171250351,129.32993039210177,195.8143531661504,195.8143531661504,129.32993039210177,5395,66.48442277404862,51.406834112166855,0.1618604451816914,170.820225388177,30.651351219814945,1.0610661853177383
2023-10-21,1650.6877451193886,105.56223725560446,111.64225981418359,139.8832210169008,105.56223725560446,5200,6.080022558579131,5.75965678318961,0.7350947629885995,170.8330835827495,60.321571209409626,9.241237161853526
2023-10-22,1888.0841228590953,121.05128737070768,132.65238029125427,148.959097981401,121.05128737070768,2676,11.601092920546591,9.583617962706487,3.6707330301788126,224.26465172601274,54.75900133356294,-3.673742042439148
2023-10-23,1329.0443564028951,179.16904486037708,151.0313828512993,185.92992482691494,117.60323757441279,9542,-28.137662009077786,-15.704533130153656,-3.2395228100891424,205.10337113117518,49.83340552522253,-8.798936106715654
2023-10-24,1917.1468919529743,167.18776998070268,160.87204263060568,187.1790125635161,133.513661578677,9858,-6.315727350097006,-3.7776252119553884,2.8766453974563335,247.3899283058651,67.73320354135852,0.23180876495013614
2023-10-25,1049.9818436395044,146.0204297397855,102.18684108108128,146.0204297397855,102.18684108108128,3464,-43.833588658704215,-30.018805407447097,-1.1205161312951075,178.784391280175,66.84551507981989,-8.8526237882161
2023-10-26,1328.2940068960124,124.26565522806403,192.65324208670836,192.65324208670836,124.26565522806403,8615,68.38758685864433,55.03337726995684,0.04187909145540658,234.49694155917638,57.799994346517934,-9.629118324699185
2023-10-27,1423.6404697988742,168.04923418764753,134.26866986184035,168.04923418764753,134.26866986184035,5410,-33.78056432580718,-20.101587781165993,-1.274788634792868,219.79160192869915,61.225050215586414,-6.308418378032585
2023-10-28,1532.3189435718316,112.71644714070557,112.6009579068255,157.2381319203801,112.6009579068255,7573,-0.11548923388006926,-0.1024599664110264,1.802622233698397,160.5547011176994,32.445916398932006,-5.880344981689021
2023-10-29,1268.3839736897035,147.86302968997578,109.12718236630602,179.73167616953057,109.12718236630602,8639,-38.73584732366976,-26.197114589689637,-4.103653252376519,242.8874828881515,37.32078657885324,5.542351614262378
2023-10-30,1051.608006961928,133.37269015187834,141.09569141377398,178.71294405551123,133.37269015187834,5371,7.723001261895632,5.7905417166745705,1.8621189119716783,158.0689749608048,32.03275058291454,8.754665611213323
2023-10-31,1187.2988027661468,171.1424777406557,111.10631035670502,171.1424777406557,111.10631035670502,8756,-60.03616738395067,-35.0796413470931,-0.9484960374774509,202.12639186159996,69.4032615271085,9.372044933020764
2023-11-01,1847.4003195516507,185.05248608416895,105.83312654424869,185.05248608416895,105.83312654424869,6033,-79.21935953992026,-42.809130110193856,1.0968323832937426,219.5696998767287,47.847374012417845,6.698614123057936
2023-11-02,1244.9075023684586,195.45457539498892,141.24479073134387,195.45457539498892,139.98194628461218,8571,-54.20978466364505,-27.735234416535885,1.6437010691901053,219.17570573655775,46.606864655122024,8.239834752565216
2023-11-03,1189.2320306999886,174.7336338672122,149.56674014137857,174.7336338672122,108.13263090634743,5326,-25.16689372583363,-14.40300483017429,3.5372490645059216,225.7757135706735,44.65050192568623,-5.163178536450617
2023-11-04,1678.0087256533175,157.65484668320204,144.7208002707144,157.65484668320204,112.97382056708668,1659,-12.934046412487646,-8.20402714194879,0.6702749689879184,245.61188402098475,55.00015696754412,8.432505738199513
2023-11-05,1235.2740124412362,122.21490949175929,110.65904559091057,168.3598085852122,110.65904559091057,9518,-11.55586390084872,-9.45536346498535,-2.2493499121045235,202.27132315732837,51.019758823108994,3.8111620786570217
2023-11-06,1861.0096477038155,146.7291531596678,198.9888345236176,198.9888345236176,146.7291531596678,8642,52.259681363949824,35.61642675541231,1.1314343320475615,156.45973611338593,49.97301379554679,-4.6003633693319195
2023-11-07,1635.4111344204719,116.89775910884995,190.24862188404947,190.24862188404947,116.89775910884995,9802,73.35086277519952,62.74787757641999,-3.8732642659786753,189.32685539855467,35.80550218826909,-8.926985242766586
2023-11-08,1756.358137482058,121.9750509596099,162.07484021067052,162.07484021067052,121.66145455940317,1413,40.09978925106061,32.87540274472935,-2.7833582173969718,217.92337996809883,54.20755031175767,-5.542206281140702
2023-11-09,1988.6332183853096,183.98500577832004,156.64356513742308,183.98500577832004,130.27713385732596,8524,-27.341440640896963,-14.860689611761153,-0.5665496610870866,203.40166276583818,61.76991980228457,-5.128563547830042
2023-11-10,1990.644309480738,141.26251469065858,114.03204148844084,141.26251469065858,114.03204148844084,7188,-27.230473202217738,-19.27650322652683,-4.997863389433884,218.6044626269197,57.878639274822035,-0.9327742250168765
2023-11-11,1621.9772121640794,184.67214237125143,101.62016802093335,184.67214237125143,101.62016802093335,8115,-83.05197435031808,-44.97265980883919,-1.3530637330982085,169.8613308163729,52.901476167381354,-2.6065280971248654
2023-11-12,1536.9914196985833,101.87662973083859,111.88568318846018,111.88568318846018,101.87662973083859,3149,10.00905345762159,9.824680580880855,-2.003498932197206,238.8626605480718,47.73816380786376,3.649154225872852
2023-11-13,1507.9203301185398,138.6573321969262,141.90091811188637,180.62920442289354,138.6573321969262,5306,3.243585914960164,2.3392819287432305,-4.255740970794965,208.6243396983524,60.498176345025485,3.4863371233956286
2023-11-14,1912.2804273299275,164.54256755898905,171.92725543654606,171.92725543654606,164.54256755898905,3742,7.384687877557013,4.488010602429416,-4.396870389883791,167.39681399361663,40.1278237812713,-1.376276968673416
2023-11-15,1494.7356332404709,130.1200722040924,114.51652794120135,166.12505215151754,114.51652794120135,4038,-15.603544262891049,-11.991650479886763,-2.471623752403657,238.6130436386216,53.42871518056766,-5.947442745452727
2023-11-16,1669.2976374789505,149.51796169132177,163.77124707388916,186.20937276113324,149.51796169132177,8985,14.253285382567384,9.532824833442511,-1.0773003708820839,218.64266129872746,56.60076319682635,-5.505050588968636
2023-11-17,1596.52338779934,168.19962036390967,115.4720958414807,174.39974679660398,115.4720958414807,4715,-52.72752452242898,-31.348182836768544,2.4774205618697387,176.1396837249097,30.659170224031726,-4.595485717640246
2023-11-18,1653.5562626150893,125.64986261064092,142.59908246881133,142.59908246881133,125.64986261064092,9591,16.94921985817041,13.489246630290408,-2.7494193088444687,223.08059335103724,49.17630023225144,-7.524247624303042
2023-11-19,1177.402290129508,127.10721944809401,142.00267811554087,142.00267811554087,127.10721944809401,6830,14.89545866744686,11.71881403127509,-0.9713098787216801,166.97144069636568,31.170258731880878,-8.84930878421789
2023-11-20,1777.1799071659593,146.42503945545894,102.69412166432062,155.07460033948976,102.69412166432062,8405,-43.730917791138324,-29.86573741333417,-3.9700058929340107,178.48475964423483,68.72770778125113,-4.314711215982097
2023-11-21,1029.6332220854401,183.62137920121282,192.7367352693911,192.7367352693911,150.23777358968627,4745,9.115356068178272,4.964212831769246,-0.5261443421448355,237.92987687176517,32.69926628902005,-6.199617730113241
2023-11-22,1014.9444677031057,151.77632046947497,158.24205804978445,166.74630484559322,101.43500649510561,2700,6.465737580309479,4.260043701355811,-3.379910784024874,225.67049252284488,46.82890034760871,-2.3916582257272196
2023-11-23,1024.2999769319495,123.88379094338256,105.71141652507167,128.72802064996282,105.71141652507167,3727,-18.172374418310895,-14.668887898834193,3.851201198743457,232.48100600940037,58.51833367668732,-1.2674842425607054
2023-11-24,1566.7383711185382,179.90846094890608,103.24198977712355,192.66569882149793,103.24198977712355,9608,-76.66647117178253,-42.61415542516134,-1.364874087323118,226.0056549317199,33.59941768871857,0.499182291043752
2023-11-25,1785.4925082754485,175.48246173811236,197.85029236639858,197.85029236639858,157.18037215703302,2874,22.367830628286214,12.746476432310175,1.4186150497231411,207.59148410321694,33.03621647929462,0.748469969799558
2023-11-26,1735.4529695855572,148.0895178985197,145.62397224334833,148.0895178985197,145.62397224334833,2661,-2.465545655171354,-1.6649022092575805,-0.2717303187084017,154.47430111293252,56.63303804900954,-4.014938170674689
2023-11-27,1742.0016655113761,111.62363491756994,135.06194365450082,135.06194365450082,103.50924753993736,9223,23.43830873693088,20.997621833619046,1.0213242208055355,222.01441640461138,45.191531117696975,9.670118803350832
2023-11-28,1361.3182696834403,113.49853302153087,121.84707853181595,143.7984962421441,113.49853302153087,4122,8.348545510285078,7.355641776181675,1.154701606779338,236.06074841124354,55.91295962016229,-6.60137875409233
2023-11-29,1214.8240608445426,111.38151858803697,165.49828689142578,165.49828689142578,111.38151858803697,8521,54.11676830338881,48.58684725205504,4.0052547130018095,188.56740035089953,66.37665388043025,7.211667618068201
2023-11-30,1522.978199410079,146.99637275060462,109.2539075548872,171.20571313406435,109.2539075548872,2987,-37.742465195717415,-25.675779945775684,-2.587022206543966,174.3725342437062,67.34581768491154,3.709315225355116
2023-12-01,1041.8873680116856,184.47733993044534,136.27736192956655,184.47733993044534,136.27736192956655,6714,-48.19997800087879,-26.12785831530958,-1.6127014228194705,175.51953421938123,56.49547892894094,3.2328692189754005
2023-12-02,1372.0637115309883,191.17363916901311,133.7047911242902,191.17363916901311,112.52391721993313,6104,-57.468848044722904,-30.061073427553342,-3.352047258615073,164.86347353132902,65.86686425925024,-3.3547688947433763
2023-12-03,1060.6676511286257,115.65010880650549,111.65371392628113,152.47482053967607,111.65371392628113,2065,-3.996394880224358,-3.4555911113847175,2.522381191591176,219.93214572695172,61.20229492021448,-1.8335128751814533
2023-12-04,1860.7946714700881,116.80475247895166,173.38797397460263,173.38797397460263,116.80475247895166,6623,56.583221495650974,48.4425678705559,-1.2214076912180327,171.03825856978546,51.1968210401946,1.6934590767147384
2023-12-05,1598.2627317906495,126.9536886700602,189.2273085366299,189.2273085366299,126.9536886700602,5376,62.27361986656969,49.05223354983606,0.7134781094128781,215.87690566800654,35.13114137041951,7.107016746066549
2023-12-06,1853.648307700476,170.28401564356943,170.10770981376774,170.28401564356943,110.95797906148489,7274,-0.17630582980169152,-0.10353633553646437,-3.4011758327653774,168.69579820920433,57.42057103284667,0.34025760113402015
2023-12-07,1246.4339554395576,148.02329725283147,186.95487973949162,188.8834171196106,148.02329725283147,6460,38.93158248666015,26.30098316224032,-0.5612578438331663,155.98828067205258,36.58844040218024,4.595080625838024
2023-12-08,1661.6981179606228,160.2372534363193,169.2374575173999,169.2374575173999,123.8268545785751,9417,9.000204081080597,5.616798770616356,3.818370683510409,226.93210544880873,55.284888039016764,3.407143913656146
2023-12-09,1321.8879630536267,119.10041621185451,194.00638864764804,194.00638864764804,119.10041621185451,9120,74.90597243579353,62.89312398585712,-2.648710854775538,162.97963906339123,54.161278631561004,9.435556563358972
2023-12-10,1693.626696706207,149.675292700951,134.54786896026752,150.74532387205215,134.54786896026752,6910,-15.127423740683469,-10.106827564992866,-1.8582360378061216,243.24239719144686,36.19639140523239,-4.0416291943342975
2023-12-11,1618.4999725577006,141.45285444934842,196.85469098186178,196.85469098186178,103.33605620400516,6158,55.40183653251336,39.16629095127359,1.0079595840376303,190.665552620695,58.81655533582628,3.5530206189499616
2023-12-12,1655.9947228544618,168.30278402043606,189.95655634417693,189.95655634417693,135.8699964002505,6303,21.653772323740867,12.86596205153182,2.126445394555664,225.67386377514578,38.521666373951604,-7.648225698763305
2023-12-13,1244.0305775654895,198.63504300584253,182.13528358831093,198.63504300584253,180.83557373257258,7600,-16.499759417531607,-8.30657026466689,-2.0882262893377677,226.09636402974317,52.22406617297871,-2.707582103325863
2023-12-14,1472.1422051509303,105.61917377393078,139.37126907707352,139.37126907707352,105.61917377393078,1399,33.75209530314274,31.956409141569637,-4.964453330589351,196.74789690157982,57.45720806845546,8.127069094742698
2023-12-15,1073.2927951637475,170.32971495987752,169.4660137426684,195.1113756491474,161.31841950068304,2030,-0.8637012172091261,-0.5070760656251774,-3.812013662888284,227.79815171744195,54.33902595615012,-5.777524390298712
2023-12-16,1681.0333275050184,171.91348392306645,111.09777366749024,199.9904531872717,111.09777366749024,9534,-60.81571025557621,-35.37576510449409,-2.0347717499766893,170.0930613597647,50.667323630024626,-4.751643447251681
2023-12-17,1722.4798803293768,187.01445617320613,169.74042742008857,195.34070045699383,169.74042742008857,4685,-17.274028753117562,-9.236734478493455,4.771597226102081,166.81898483941575,53.47329550844289,-5.999716451705948
2023-12-18,1333.5384632272057,174.4567388111023,127.89054852569231,188.8400192163125,127.89054852569231,1082,-46.56619028540999,-26.692113244092436,-4.631275847760561,193.78761029489428,53.73613285789425,8.286399817388855
2023-12-19,1684.5546157099238,134.40230142467394,153.31126198099224,184.40263969176297,134.40230142467394,9438,18.908960556318306,14.068926168586387,4.059053477332787,193.70589401049665,56.65063910324183,-0.6134865106234795
2023-12-20,1314.6197678637282,192.4180452336076,108.5120011005499,192.4180452336076,107.2458502644898,2319,-83.90604413305769,-43.60612022182768,-4.844142657685298,223.64223637020237,33.01438637404148,-5.690431955700088
2023-12-21,1804.7416534978756,142.29603746126884,172.83812317687767,172.83812317687767,120.05663233459416,3864,30.542085715608835,21.463764037647216,1.7193526175738931,153.21124764609,44.080564433438944,-0.16122987459809046
2023-12-22,1346.9460451056825,129.82189660874764,176.43942835714137,176.43942835714137,129.82189660874764,9019,46.61753174839373,35.90883584830677,2.9078824377160775,191.46682236859365,48.778315928764655,-3.8777145634993326
2023-12-23,1485.3985099715555,198.06883248081203,172.40229741347738,198.06883248081203,172.40229741347738,8240,-25.66653506733465,-12.958391659031514,-0.7999633724852764,217.0071893847017,58.71109379838518,3.416272434227352
2023-12-24,1334.9310461275204,129.41218874496903,116.78574775120748,144.7573680022374,116.78574775120748,4752,-12.626440993761548,-9.7567633437097,-3.8632436751509447,163.43158276047518,32.46176111349569,9.180788330654686
2023-12-25,1566.577459038729,174.93140981313803,178.57970352499598,178.57970352499598,174.93140981313803,3621,3.6482937118579457,2.085556685191675,-3.1843932757550073,182.87952404617516,62.13235068194433,2.9328529339588876
2023-12-26,1848.1703944540654,127.34454420350492,153.36134743840498,161.82425392002187,127.34454420350492,9202,26.016803234900053,20.430245675325907,-1.935699116121583,176.43052622824237,33.891624763454246,-6.111239482875368
2023-12-27,1583.939644068302,195.85783599141325,156.1055120451943,195.85783599141325,156.1055120451943,6522,-39.75232394621895,-20.296519536732635,-2.249937172387532,197.55247239432066,52.34552129937195,5.455797454426017
2023-12-28,1920.5949156167571,153.6776420792373,187.1124235538411,187.1124235538411,138.52858905731466,3571,33.434781474603795,21.756438361648325,3.1250241228317,224.0672826110734,50.93687313471486,-9.062087792804341
2023-12-29,1136.7032027997361,127.79808629475113,180.87825744480705,180.87825744480705,127.79808629475113,2818,53.08017115005592,41.53440218786438,-0.3960213431249402,193.3238448205249,53.80822091473095,2.7939568260856618
2023-12-30,1598.0656297026308,161.21146432192887,193.4761381664178,193.4761381664178,161.21146432192887,9966,32.264673844488925,20.01388299535476,3.9186334860779546,234.92884932369248,31.2587623171601,-9.580889195028774
2023-12-31,1996.9039668142286,139.30274121151783,127.090985959367,144.47797603990102,120.39031663059532,6639,-12.211755252150823,-8.766342389205713,-2.675187189229169,245.46366143888446,41.744416398084624,5.3111943439234555
2024-01-01,1450.0978337661568,195.59602612573312,163.06055468897125,195.59602612573312,153.7302165118656,8336,-32.53547143676187,-16.634014545800333,4.43959842331677,223.58146280777606,43.829158831327845,-6.633261564801483
2024-01-02,1781.8365516864546,149.9703254446379,127.23281705593841,190.94206491229397,121.92871901335299,7758,-22.73750838869948,-15.161338298951094,4.090329894687793,199.23995442665228,43.05947546725109,0.7968272360697153
2024-01-03,1464.2324181245374,184.03991540145148,125.14251068077266,184.03991540145148,124.84051762151272,7210,-58.89740472067882,-32.00251673241875,-4.85986481111799,159.54483118444796,69.34344191188106,3.4868085256657473
2024-01-04,1506.5646483281703,162.75504240640265,197.08281105456314,197.08281105456314,162.75504240640265,8107,34.327768648160486,21.09167749312697,0.3820311601292907,240.09670546807496,40.37631123717218,-9.970676845145059
2024-01-05,1964.1476383937647,178.28310453996124,105.34134915096946,178.28310453996124,105.34134915096946,3145,-72.94175538899178,-40.913442458391934,0.22258322033496114,227.0763004545413,51.19099589571353,0.05856601468163625
2024-01-06,1682.4275835226308,182.34330419792627,184.38612001306296,184.38612001306296,106.27657052052388,1581,2.0428158151366915,1.1203130403512365,0.34914876930057126,187.47735636857325,60.86638523506217,-8.328588528701708
2024-01-07,1472.7417872177484,126.50219969802956,100.39747858566345,142.6850451242546,100.39747858566345,2192,-26.104721112366107,-20.635784337885095,3.902150843571304,150.8741420519937,64.0416789700376,-0.2190535761015191
2024-01-08,1258.5881431766716,191.341431611859,161.64516758727868,191.341431611859,161.64516758727868,8745,-29.69626402458033,-15.520038589875277,0.20951323761422636,238.50745090131366,31.754266353607292,2.7959695025665727
2024-01-09,1893.3810604201512,100.81887226902515,108.26839775204745,126.33539354560455,100.81887226902515,8558,7.449525483022299,7.389018856652135,4.044809648326368,166.99780932343631,44.386399284584115,-6.1072289608971975
2024-01-10,1845.7712953943785,196.14230537830022,193.603161957012,199.8661349542618,127.72008038251947,7541,-2.5391434212882302,-1.2945414383658727,1.4792025444233845,208.49650107895695,36.70586516864133,-0.39523034275500457
2024-01-11,1786.4302857049856,112.3583316820606,121.23158509073522,177.9201869023296,112.3583316820606,8023,8.873253408674628,7.897281203661155,4.8541530406671605,159.3618452326582,67.76934481213488,6.037131106929081
2024-01-12,1288.1465674202923,106.14572947273957,144.791469438833,160.0892022487558,106.14572947273957,8756,38.645739966093416,36.408191038923,-3.8480881907041473,152.1722671384602,32.162504353142126,-8.085169142569528
2024-01-13,1948.449312379449,127.75768918486531,101.26889818679459,135.36540672659945,101.26889818679459,7471,-26.488790998070726,-20.733617809681466,1.443996762096412,168.52877731736015,39.99599392935741,-8.759111016800219
2024-01-14,1478.226925475318,169.44100515075317,185.73756781329647,185.73756781329647,145.958569722275,1509,16.296562662543295,9.617838756353043,0.051210659921837376,163.92915976807225,35.56295729572172,0.8276608315861207
2024-01-15,1475.0872547108459,111.96636556901552,122.22185336470024,127.21909179065888,111.96636556901552,7116,10.255487795684715,9.159436178504233,0.7470953703273517,171.02203282030166,47.6446167050745,-0.16129943627348275
2024-01-16,1497.507984630714,132.69571264284036,169.54650278097006,169.54650278097006,132.69571264284036,4046,36.850790138129696,27.770897344148665,3.249107430294867,185.09340915811694,57.385547108350906,-3.569768350310625
2024-01-17,1359.7473419841524,147.41719583887578,197.27151277229171,197.27151277229171,147.41719583887578,1966,49.85431693341593,33.81852208605688,0.6755177130700849,212.74263042663452,30.28438550185545,-2.804843334712512
2024-01-18,1860.797281168784,182.52215044941144,195.8545678921743,195.8545678921743,182.52215044941144,8080,13.332417442762846,7.304547645277777,4.838445351920598,179.4301089637184,35.49753794985318,0.5193755066114853
2024-01-19,1251.0635745861491,156.7689599297804,131.45875087285555,156.7689599297804,106.78911693323032,1240,-25.31020905692486,-16.14491100040579,-3.1942979712182105,223.8780113450536,33.18999529991022,5.8270843639059535
2024-01-20,1681.1871472966845,162.99381210794937,118.08710216140014,162.99381210794937,106.79486052107968,7987,-44.90670994654923,-27.55117471380319,-0.40844039123526965,158.96662761320428,50.6776445980973,7.137976214080407
2024-01-21,1980.5107753406137,131.68566350683554,144.22166048759237,151.05164683214264,131.68566350683554,4153,12.535996980756835,9.519636873839433,-4.952651015623043,200.59781124579337,41.25034142068358,-1.4962380341327535
2024-01-22,1127.6538393905118,163.14506790299828,175.85893759985723,175.85893759985723,163.14506790299828,6305,12.71386969685895,7.792984403560565,3.0084155391258687,159.61181433134598,33.42188482129251,-5.295053496115845
2024-01-23,1712.3520151554496,184.0507197882323,141.94863200848584,184.0507197882323,141.94863200848584,6177,-42.102087779746455,-22.875263855631143,1.2473440735754338,215.12744680118527,49.32075929955621,-8.578545537981482
2024-01-24,1248.827894814708,102.85769994635362,134.05133061965014,181.33359947850624,102.85769994635362,5926,31.193630673296525,30.326976677065353,1.4638982014637616,186.91193456459501,54.54288736103325,8.598830494272288
2024-01-25,1107.3345023840375,148.199660332855,164.34145909877395,184.51695876973156,148.199660332855,5364,16.141798765918963,10.891926965058248,0.4566834415380914,200.59773606931992,54.529243478346196,3.000450926644909
2024-01-26,1484.1639520755898,108.42873881954452,180.0316212713434,180.0316212713434,108.42873881954452,4454,71.60288245179888,66.03681204017869,3.0078120692505355,158.19989886630327,48.30930165713801,-9.574214338808432
2024-01-27,1606.6624842849483,153.98692050368976,194.0458171838805,194.0458171838805,127.48251869731682,2593,40.05889668019074,26.014480028016973,1.2826765841732835,218.60237119270687,45.12387337334732,5.484977352251249
