Широта,Долгота,Площадь,Население,Тип застройки,Температура,Влажность,Скорость ветра,Осадки,Fire Weather Index,Расстояние до пожарной станции,Гидранты,Противопожарные системы,Зеленая зона,История пожаров,Меры по предотвращению,Результаты инцидентов,Плотность населения,Уровень бедности,Наличие школ,Наличие больниц,Наличие торговых центров
37.58208698826435,-122.4042643419986,809,6459,Зеленая,23.108370223982718,32,1.3258729974551575,Нет,27,8.588470130035741,Есть,Нет,Есть,Да,Проводятся,Потери людей,1634.3110416096986,0.12649854391210225,Есть,Есть,Нет
37.52716528238321,-122.32476497623185,355,4150,Жилая,31.92522892896057,80,2.2459386796036176,Да,29,2.850990486577665,Есть,Нет,Нет,Да,Проводятся,Нет потерь,1190.1144739681151,0.3001985001182932,Нет,Есть,Есть
37.6470575782642,-122.44550841584119,720,7591,Промышленная,33.78057347785031,35,4.316641225190136,Нет,71,6.93482358939825,Есть,Нет,Нет,Да,Не проводятся,Нет потерь,4935.225222178133,0.12571536884902068,Есть,Нет,Нет
37.55355253262913,-122.30800140362922,187,7335,Жилая,23.704788566852187,48,7.729664062320014,Нет,9,9.74656437436351,Нет,Нет,Нет,Нет,Проводятся,Материальный ущерб,3894.6789636205694,0.7476143820938995,Нет,Есть,Нет
37.625173793719654,-122.30808109597588,833,6652,Промышленная,18.599519439540057,46,9.187606312994198,Нет,68,5.675785699511462,Есть,Есть,Есть,Да,Проводятся,Материальный ущерб,2870.159925061643,0.1573262479548565,Есть,Нет,Есть
37.61532029013607,-122.34443821052703,789,3293,Зеленая,16.252912707798735,52,1.0064657834443036,Да,4,3.483443918082007,Нет,Нет,Есть,Нет,Проводятся,Материальный ущерб,4653.408655717174,0.24495252458665484,Есть,Есть,Нет
37.67981721652545,-122.30325239983286,581,5534,Промышленная,20.25099483678254,42,2.4767478470489754,Да,40,5.462253399543672,Нет,Есть,Есть,Нет,Не проводятся,Потери людей,784.074427500139,0.2515603278357723,Нет,Есть,Есть
37.56507390583486,-122.39603630445343,241,7783,Зеленая,16.09999025358374,80,9.23252723522588,Нет,9,4.201899146294821,Нет,Есть,Нет,Нет,Не проводятся,Материальный ущерб,2128.8243370319606,0.9349050081405927,Нет,Нет,Есть
37.616730859944695,-122.4911069586898,712,1859,Зеленая,15.83501910910331,52,7.3386549842143705,Нет,20,2.8703694185529542,Нет,Есть,Нет,Да,Проводятся,Нет потерь,2981.696226001662,0.9508629463214723,Есть,Есть,Нет
37.59161276297434,-122.39307055920143,115,1187,Зеленая,18.72686301772577,67,7.287239735751184,Нет,73,3.433294299951042,Нет,Есть,Нет,Нет,Не проводятся,Материальный ущерб,4512.292947900123,0.08103084259713766,Нет,Есть,Есть
37.667125373908114,-122.43153257147446,232,2726,Промышленная,28.493940073391148,68,6.513192490084402,Да,59,8.319818094078176,Нет,Нет,Есть,Нет,Проводятся,Нет потерь,3890.17246361596,0.5319326297493667,Есть,Есть,Есть
37.648512079929276,-122.43550133524498,388,7429,Зеленая,20.712294936539422,37,8.159431891010486,Нет,15,5.058380356751301,Есть,Нет,Нет,Да,Не проводятся,Материальный ущерб,2566.7698468418052,0.21979791610699873,Нет,Есть,Есть
37.57433028685797,-122.30029873457117,617,6368,Жилая,22.270496796873278,35,4.198449992251869,Нет,22,5.196075712944771,Нет,Нет,Есть,Да,Проводятся,Потери людей,633.551957907164,0.9584684735352055,Нет,Есть,Нет
37.5962128702571,-122.33370422124253,880,9231,Зеленая,28.5844926108255,41,7.734938821876073,Нет,0,1.358188750992404,Нет,Есть,Нет,Нет,Проводятся,Нет потерь,866.6343813727764,0.2950865384381963,Нет,Нет,Нет
37.600502295692046,-122.47712661490725,972,2470,Зеленая,15.03707090351839,52,9.730867438698981,Да,18,4.646028769715066,Нет,Нет,Нет,Нет,Не проводятся,Потери людей,3913.074163352289,0.7638510213987576,Есть,Нет,Нет
37.55730985994388,-122.4503469878493,646,9570,Зеленая,17.997812798841593,36,2.3516139843281914,Да,3,9.041041187005197,Есть,Нет,Нет,Да,Проводятся,Нет потерь,2306.6212296700705,0.8707526232666541,Есть,Есть,Есть
37.65253565211249,-122.34545620544579,317,5927,Жилая,32.79193504901792,53,0.38955022043604903,Нет,74,2.175794211480842,Есть,Нет,Нет,Нет,Проводятся,Потери людей,2816.8388935423554,0.8586007874179741,Есть,Нет,Нет
37.63353340077299,-122.37561422446784,361,7827,Жилая,15.990146904288105,40,2.5555327858920185,Нет,93,7.117714110356156,Есть,Есть,Есть,Нет,Проводятся,Потери людей,4345.177714345586,0.9856577230356762,Нет,Нет,Нет
37.62557234473816,-122.38869614148999,746,6288,Жилая,27.34962671491551,46,7.738033142737083,Да,28,5.166494186660074,Нет,Есть,Есть,Да,Проводятся,Нет потерь,3007.5458362812233,0.6486182724552747,Нет,Нет,Нет
37.5586850156581,-122.41286553005779,377,9306,Промышленная,15.313829536291513,38,6.437112956397383,Нет,34,6.600143413420438,Нет,Есть,Есть,Нет,Проводятся,Материальный ущерб,1173.408937719677,0.07141954209109602,Есть,Есть,Есть
37.553681717221025,-122.33242209381454,379,3831,Зеленая,21.550856327905816,31,5.51166736821942,Да,57,7.38526603018668,Есть,Есть,Нет,Да,Не проводятся,Материальный ущерб,873.6696596179609,0.766394207993508,Нет,Нет,Нет
37.59532534447433,-122.48710626883626,448,3400,Жилая,33.08804176472835,44,2.498530993059489,Нет,31,3.8063453113124606,Нет,Есть,Нет,Да,Проводятся,Нет потерь,2605.268111085339,0.977173585000026,Есть,Есть,Нет
37.696490374982176,-122.49049886497512,446,6481,Зеленая,20.041353546555783,30,0.30577780272980526,Да,42,7.7448451679653765,Нет,Есть,Нет,Да,Проводятся,Материальный ущерб,1354.6226397713888,0.7475440043084648,Есть,Есть,Нет
37.50667539445998,-122.39649561934499,112,8731,Зеленая,17.8837401689716,35,1.2222332121620993,Нет,94,6.761397179824674,Есть,Есть,Есть,Нет,Проводятся,Нет потерь,4770.403224111902,0.8669394622610997,Нет,Нет,Есть
37.523412729527614,-122.42646871466214,687,1600,Жилая,16.01040887295779,59,9.751483495323505,Да,41,9.515786907369163,Есть,Нет,Нет,Да,Не проводятся,Материальный ущерб,892.3191809696797,0.14759442946498214,Есть,Нет,Нет
37.519767870005836,-122.48384861816866,647,6697,Жилая,30.30296938680859,40,4.739461271642821,Нет,19,7.0004734666686215,Есть,Есть,Нет,Да,Не проводятся,Материальный ущерб,2438.4538821301185,0.8416607991706551,Нет,Есть,Нет
37.56956725542398,-122.44446696929279,746,7169,Промышленная,31.04874551418592,58,5.592952372490958,Да,30,3.666698768736297,Есть,Нет,Есть,Да,Не проводятся,Нет потерь,3799.525245986598,0.0333702032504094,Нет,Есть,Есть
37.60139432828031,-122.47020501279107,404,3247,Зеленая,20.67624182768455,54,7.147412983145577,Нет,8,6.55664596280956,Нет,Нет,Есть,Да,Проводятся,Материальный ущерб,866.1606537164552,0.26768129611238956,Есть,Есть,Нет
37.67214798497814,-122.47926850369889,388,8266,Жилая,22.43302552890942,55,0.16769448559833422,Да,54,8.38393062299879,Нет,Нет,Нет,Да,Проводятся,Потери людей,2658.9429061577744,0.6558633883577987,Есть,Есть,Есть
37.52115101808378,-122.39452675749337,380,6815,Жилая,22.26467730033117,65,2.019671141558086,Нет,16,5.415396325370317,Нет,Есть,Нет,Нет,Не проводятся,Материальный ущерб,4607.733940853373,0.5084163788038537,Есть,Нет,Нет
37.611242489619464,-122.41973636472484,789,3498,Промышленная,22.174231561086188,65,1.9731096553696825,Нет,9,2.182071913513478,Есть,Есть,Есть,Нет,Проводятся,Нет потерь,573.3488598742551,0.47248457471005145,Нет,Нет,Есть
37.532195613170444,-122.37434200524325,982,4508,Промышленная,21.170687423483702,44,5.055620755131543,Да,45,3.4710046437797497,Нет,Есть,Нет,Да,Не проводятся,Материальный ущерб,3315.4220652662084,0.5391756831090342,Нет,Есть,Есть
37.67118865744445,-122.30457030499583,634,5426,Зеленая,23.763102694967188,62,4.501563015000371,Нет,49,9.035867132651735,Нет,Есть,Нет,Да,Проводятся,Материальный ущерб,1427.4231161494415,0.5301754392391114,Нет,Есть,Есть
37.55251138492934,-122.47618033539251,954,9998,Промышленная,25.533395625212815,45,9.476944087065432,Да,3,3.634512615658781,Нет,Нет,Нет,Нет,Не проводятся,Материальный ущерб,2546.851857639307,0.9198283579827508,Есть,Есть,Есть
37.69349758562486,-122.41173013595264,978,4384,Промышленная,27.769778701184133,70,4.827486882767341,Нет,2,4.999982470711779,Нет,Нет,Нет,Да,Проводятся,Потери людей,1821.6354292269161,0.8742339395396064,Есть,Есть,Нет
37.63930319485282,-122.336110908702,909,6290,Жилая,33.112563471317344,76,8.830486146219421,Да,33,8.697899744851586,Нет,Есть,Есть,Нет,Не проводятся,Материальный ущерб,2588.730063489479,0.9032873559396112,Есть,Нет,Нет
37.583757753569806,-122.39577657437981,673,6816,Жилая,31.08973716488922,68,8.363600172389706,Да,12,9.737604508874332,Есть,Нет,Нет,Нет,Не проводятся,Нет потерь,3067.0434776644765,0.8444376178302896,Нет,Нет,Нет
37.528851811524234,-122.34971897214497,951,1903,Промышленная,17.823258857293656,37,4.6431836720227935,Да,29,5.891573373301228,Есть,Нет,Есть,Нет,Проводятся,Материальный ущерб,4531.609503939564,0.14173815907537946,Есть,Нет,Есть
37.5411826863368,-122.32927176016945,903,2428,Зеленая,25.023896959072072,77,4.022868480669989,Нет,99,6.952407034921112,Есть,Нет,Нет,Нет,Проводятся,Потери людей,4408.491766219651,0.4472491474683046,Нет,Есть,Есть
37.60008372986375,-122.36749524814635,428,9956,Жилая,24.317331130330118,51,3.2617421889532725,Нет,78,1.1127173736441511,Есть,Нет,Есть,Да,Не проводятся,Материальный ущерб,863.7233887314851,0.006302446641663129,Нет,Нет,Есть
37.61756379054181,-122.43933003739525,139,2200,Жилая,31.248806601969765,45,2.692568484718093,Нет,58,5.721384190080661,Есть,Нет,Нет,Да,Не проводятся,Нет потерь,4781.901602216899,0.4500873714544582,Есть,Есть,Нет
37.66254164643962,-122.3178576133976,522,2391,Зеленая,33.55058987293879,45,1.1466616867689872,Нет,7,4.831114291480176,Нет,Нет,Есть,Да,Не проводятся,Материальный ущерб,4145.3658671976555,0.48641693437314504,Нет,Нет,Нет
37.53239715407244,-122.49036585947631,1000,4176,Жилая,26.76538163641372,39,7.606366289869902,Да,88,2.830826687785307,Есть,Нет,Нет,Да,Не проводятся,Нет потерь,1754.702615009257,0.24678342312057078,Нет,Нет,Нет
37.503173072114166,-122.37389039090051,950,7006,Промышленная,23.09954157568248,36,3.0667184243049084,Нет,33,6.183447045402096,Нет,Нет,Нет,Нет,Не проводятся,Потери людей,663.1497991870434,0.954648550771033,Нет,Нет,Нет
37.63459414732869,-122.42446216012365,125,1404,Зеленая,27.17995592401681,60,8.148005029252976,Нет,88,7.322131094493681,Нет,Есть,Есть,Нет,Проводятся,Нет потерь,841.7429045790898,0.18108455543517188,Есть,Есть,Есть
37.51237820643158,-122.43697247919161,331,4037,Жилая,16.39933397165483,52,7.84292622563176,Нет,47,2.0096131875925205,Есть,Нет,Нет,Да,Не проводятся,Потери людей,2202.7343221153897,0.524715354855792,Нет,Нет,Нет
37.66882696708013,-122.44733752684444,536,8607,Жилая,20.502010361325695,33,1.4549975165338558,Да,40,5.145163372867463,Нет,Нет,Нет,Нет,Проводятся,Потери людей,2242.445847007688,0.7222850007231109,Нет,Нет,Нет
37.55085095380509,-122.37767694883853,901,2531,Промышленная,22.336219291239455,77,6.235477248996123,Нет,43,4.124462232892711,Нет,Есть,Есть,Да,Проводятся,Потери людей,3534.7963170929893,0.2297499870630314,Нет,Есть,Есть
37.518999971652576,-122.3321902665837,812,7843,Промышленная,19.369863552758357,30,5.960453814887483,Нет,31,8.493111279894793,Есть,Есть,Нет,Да,Проводятся,Потери людей,2553.7850011073474,0.28639833950184557,Нет,Есть,Есть
37.580751574615526,-122.38204337285076,335,3688,Зеленая,20.76281523908687,80,7.154304979303241,Нет,34,7.262624125778499,Есть,Есть,Нет,Нет,Проводятся,Потери людей,1193.1407560048401,0.24729937213566,Есть,Нет,Нет
37.695392381650464,-122.49872076353996,251,4716,Зеленая,27.905625741584124,49,6.656697596714928,Да,86,2.244365436345777,Нет,Есть,Нет,Нет,Проводятся,Потери людей,4351.507141089953,0.5832013145878987,Нет,Есть,Есть
37.55189192734494,-122.44461226501043,187,2341,Зеленая,16.746258461387818,37,6.603500434418832,Да,42,4.974241342300726,Нет,Нет,Нет,Да,Не проводятся,Нет потерь,3572.3172908409606,0.19862292046777186,Есть,Есть,Нет
37.58689737869256,-122.46858894303439,477,3839,Жилая,31.558793729695175,80,7.493092277639613,Нет,61,6.98986907516654,Есть,Нет,Есть,Нет,Не проводятся,Нет потерь,1193.1562890570392,0.5903340154990407,Нет,Нет,Нет
37.64980460967657,-122.32514654582445,833,3211,Промышленная,21.4592943507917,49,4.084611445659871,Да,61,8.25735093500812,Есть,Нет,Есть,Да,Проводятся,Нет потерь,2086.6200402880245,0.1524342036254659,Есть,Нет,Есть
37.543438701668066,-122.31295555778169,570,5414,Промышленная,24.71966611981823,68,8.413973650982099,Нет,29,8.79291192165871,Нет,Есть,Есть,Нет,Проводятся,Потери людей,3122.527633628017,0.6128979909560988,Есть,Есть,Нет
37.593947706969836,-122.45116334258384,396,1397,Промышленная,20.39330139920459,62,7.317071226766748,Нет,5,9.002914004232096,Нет,Нет,Есть,Да,Проводятся,Материальный ущерб,4462.618973499223,0.38744105187616795,Нет,Нет,Есть
37.55694025079816,-122.45778744745637,282,4971,Жилая,34.47918817832587,34,2.251602903279691,Нет,79,1.9714477656642728,Есть,Есть,Есть,Да,Не проводятся,Материальный ущерб,2206.6387936043716,0.7112340084701406,Есть,Нет,Нет
37.55170515478689,-122.3359794411179,166,3369,Жилая,23.489654143306957,36,5.420165118551889,Да,51,8.487338015494942,Есть,Нет,Нет,Нет,Не проводятся,Материальный ущерб,4776.925275901496,0.4515039876108853,Нет,Нет,Есть
37.68835807376424,-122.49358011777464,654,3382,Промышленная,32.07512266980119,37,8.518317783648811,Да,70,6.896470083952325,Есть,Нет,Есть,Да,Не проводятся,Потери людей,1037.0376368245438,0.053261518536073416,Нет,Есть,Есть
37.53253309417269,-122.47878291723275,284,6113,Жилая,27.26757283135256,61,3.029029449485213,Нет,70,3.1921124537704193,Нет,Нет,Есть,Нет,Не проводятся,Нет потерь,1592.426054061407,0.11839244200659482,Есть,Нет,Есть
37.62594960131305,-122.42234967325038,836,1714,Зеленая,15.858817231397406,69,5.698829127424002,Да,62,7.608655611639987,Нет,Есть,Нет,Нет,Проводятся,Материальный ущерб,3940.525971885064,0.6137745373061548,Нет,Есть,Нет
37.552132652279774,-122.34305443912613,672,2626,Жилая,21.188067572097538,35,3.038463165194918,Да,34,8.250153566248988,Нет,Есть,Есть,Нет,Проводятся,Нет потерь,982.0904581655248,0.18769266544390018,Есть,Нет,Есть
37.65037555477084,-122.47401333196687,527,9068,Промышленная,31.15015965649349,74,8.186725048681238,Да,5,4.7178957625947096,Есть,Есть,Есть,Нет,Не проводятся,Материальный ущерб,1813.6515611810562,0.5445168923621911,Нет,Есть,Нет
37.56186799768768,-122.45862349949142,473,6884,Промышленная,17.031204882961745,37,9.93557241330443,Нет,6,9.719318731331326,Нет,Есть,Нет,Да,Не проводятся,Материальный ущерб,1876.4554397184822,0.958252748491877,Нет,Нет,Есть
37.69385887709793,-122.46368074735084,362,5103,Зеленая,31.282267947325014,73,2.702902209730378,Нет,4,7.932316218717956,Нет,Нет,Нет,Нет,Не проводятся,Потери людей,3119.778010398017,0.4050938970496841,Нет,Нет,Нет
37.535443630845016,-122.48177453819534,807,1992,Жилая,27.24129896773985,36,2.9676492533438505,Да,95,4.365239334891907,Нет,Нет,Есть,Нет,Не проводятся,Потери людей,757.2114876890143,0.46556263378387974,Есть,Нет,Есть
37.636557953812805,-122.33541347131288,191,9104,Жилая,15.930957304991802,53,4.746373297179526,Нет,28,4.002089703470454,Нет,Нет,Нет,Нет,Проводятся,Материальный ущерб,3357.059862896305,0.15866123606715155,Есть,Нет,Есть
37.67390104396347,-122.34451604906712,858,8901,Зеленая,29.70110091922529,72,7.309847989596735,Да,62,2.5881392009178104,Нет,Есть,Есть,Да,Не проводятся,Материальный ущерб,4484.672910423051,0.703662078229018,Нет,Нет,Нет
37.67228124869796,-122.38993289283951,385,3507,Промышленная,22.881464735381567,40,5.386232490098548,Да,20,4.221275762459477,Нет,Есть,Нет,Да,Не проводятся,Потери людей,4664.447651576207,0.855106287144955,Нет,Нет,Нет
37.533632228850536,-122.35908898996338,639,8066,Жилая,17.46155105552054,51,5.5265015924185334,Да,64,7.793931650700956,Нет,Нет,Нет,Да,Не проводятся,Потери людей,2529.6802653376812,0.1930738320543708,Есть,Есть,Нет
37.68472365568,-122.44308505511835,135,5736,Жилая,24.58011392660462,69,1.8467740624849571,Нет,72,4.481094832232918,Есть,Нет,Есть,Нет,Не проводятся,Потери людей,4988.878331421313,0.6164884030034703,Есть,Есть,Есть
37.567114215497256,-122.36626590674311,334,7942,Жилая,34.691504929630625,56,2.3396614576242944,Нет,84,4.160088328040137,Есть,Нет,Нет,Да,Не проводятся,Материальный ущерб,4860.097725171794,0.5060336643047456,Нет,Нет,Нет
37.60193596518076,-122.42172214633048,739,4757,Зеленая,18.070208653823066,31,6.7666926952899376,Нет,11,7.905403572700139,Есть,Нет,Есть,Да,Не проводятся,Нет потерь,659.0445487957618,0.17125199820834647,Есть,Нет,Нет
37.574037362317725,-122.34529795572959,427,9927,Промышленная,31.929820817024602,79,2.7844285872995735,Нет,86,1.3935027527740027,Есть,Есть,Есть,Нет,Не проводятся,Потери людей,4455.152862853119,0.8512674602144295,Нет,Нет,Есть
37.51706640480573,-122.3820866189152,114,2810,Промышленная,17.78770895438219,55,3.9256494942585274,Да,76,1.7329538465683942,Нет,Есть,Нет,Нет,Не проводятся,Материальный ущерб,852.8877185306598,0.5189417189935945,Есть,Есть,Нет
37.508637087698474,-122.43688997877973,471,6869,Промышленная,26.73595382715849,36,8.860121454501344,Нет,14,4.277088745068694,Нет,Есть,Нет,Да,Не проводятся,Потери людей,2024.9523113034554,0.9312074801155726,Есть,Нет,Есть
37.55577788207702,-122.42222862516007,756,6923,Зеленая,33.41245265716444,41,2.4062645744998323,Нет,20,5.179700736749171,Есть,Нет,Нет,Нет,Не проводятся,Материальный ущерб,608.9126001798944,0.25794245703844043,Нет,Есть,Нет
37.6734965011498,-122.40385037483668,475,6623,Жилая,19.119852463635745,40,6.796130048140907,Да,11,7.755024165916241,Есть,Нет,Есть,Нет,Проводятся,Нет потерь,3811.0245761058077,0.635481576092983,Нет,Нет,Есть
37.527243377579694,-122.4914723737346,833,3036,Жилая,26.771221619604596,77,1.9082761172555918,Нет,82,8.08705813559066,Есть,Есть,Есть,Нет,Проводятся,Нет потерь,4081.9707911418973,0.4370769599134219,Нет,Нет,Нет
37.50517270189338,-122.36463126480989,162,3597,Зеленая,24.37664536382309,51,2.7342746529609374,Да,64,4.553385511011109,Нет,Есть,Нет,Да,Не проводятся,Материальный ущерб,2870.5738089841557,0.9685707380708181,Есть,Нет,Есть
37.67792609060636,-122.4987253470172,932,2386,Промышленная,32.07412437609395,40,0.5504502380542364,Нет,62,8.651095101277285,Нет,Нет,Нет,Да,Не проводятся,Нет потерь,4234.310698269797,0.8154119587687882,Есть,Есть,Есть
37.63697733720332,-122.41609024221147,545,9424,Жилая,33.09057076288208,34,9.111576807284257,Нет,17,5.923035693682335,Есть,Нет,Нет,Да,Не проводятся,Нет потерь,2303.5570457643216,0.046043735507292016,Есть,Нет,Есть
37.61872906540004,-122.33848262796835,705,4956,Промышленная,21.59875660012152,32,2.6488718595975094,Да,76,6.392073110724896,Есть,Есть,Нет,Нет,Проводятся,Материальный ущерб,2679.4191711881344,0.1809291666237236,Нет,Нет,Нет
37.62414802541737,-122.40968923938985,938,1624,Жилая,16.383066844030033,52,3.014717590771677,Да,52,8.131660907698624,Нет,Нет,Нет,Нет,Проводятся,Материальный ущерб,3223.4834504559776,0.4414494506107015,Есть,Есть,Нет
37.656286736788765,-122.3508800424276,121,1158,Зеленая,17.26818685288601,32,1.4654763441494878,Да,36,8.490453996826002,Есть,Нет,Есть,Нет,Не проводятся,Потери людей,3356.4707439933322,0.20668398158588552,Есть,Нет,Нет
37.60500611362163,-122.39920315235572,492,2886,Жилая,20.98035467657689,37,7.20378532043796,Да,86,7.079223615853797,Нет,Есть,Нет,Нет,Проводятся,Потери людей,4176.298114556001,0.7967485706398655,Нет,Нет,Есть
37.685767230625494,-122.32250043178868,509,2268,Жилая,30.84332821570549,72,0.6527221722857446,Нет,78,2.591433456268014,Есть,Нет,Есть,Нет,Проводятся,Потери людей,3917.6882023298595,0.8212557389628408,Есть,Нет,Есть
37.6739823323835,-122.45264296311294,607,1363,Промышленная,20.22909307249345,66,6.780263092285621,Нет,90,7.732970252121112,Есть,Есть,Есть,Нет,Проводятся,Потери людей,1954.0299070614403,0.8262124492575363,Есть,Есть,Нет
37.65885328078786,-122.38353203818109,881,3139,Зеленая,30.514105651187208,79,2.2598868426159466,Нет,68,2.4893507719202317,Есть,Есть,Есть,Да,Проводятся,Нет потерь,2252.8966675349257,0.4333908313878976,Есть,Нет,Нет
37.668812964285976,-122.3395289005773,842,6405,Промышленная,17.224895627747735,53,8.276791753110503,Да,89,3.3038342716673967,Нет,Есть,Есть,Нет,Проводятся,Потери людей,1900.817564915095,0.2295028695058332,Нет,Есть,Есть
37.610162256135894,-122.36035292622532,872,7734,Зеленая,18.995942501847452,38,4.107844532142151,Да,36,1.3918623475259768,Нет,Нет,Есть,Да,Не проводятся,Материальный ущерб,3240.7187067875752,0.20007669887498059,Нет,Есть,Нет
37.636350477088804,-122.39825361326892,536,1119,Жилая,31.30721981649266,76,2.606191012852801,Нет,22,8.063236758868424,Есть,Нет,Нет,Да,Не проводятся,Материальный ущерб,4497.486251394226,0.818021833477519,Нет,Нет,Есть
37.526122324824165,-122.3628350408855,911,1649,Жилая,21.512463718850448,42,3.5162180507111573,Да,33,1.4948639327272604,Нет,Нет,Нет,Нет,Проводятся,Нет потерь,4288.270260337762,0.08082742610144722,Нет,Есть,Нет
37.62706593202283,-122.31957536527634,768,4475,Зеленая,27.353298353668773,50,8.766797881482887,Нет,55,4.429305449810222,Есть,Нет,Нет,Нет,Проводятся,Нет потерь,3129.475942943278,0.29139214475157693,Нет,Есть,Есть
37.56728416899339,-122.48547628611963,238,3638,Зеленая,18.269179273539887,70,7.76384255765178,Нет,28,7.5883247540439775,Есть,Нет,Есть,Нет,Не проводятся,Нет потерь,3303.537633442803,0.8676698523643892,Есть,Есть,Нет
37.62463397003486,-122.40292899200067,824,7676,Зеленая,15.232752598346561,30,0.08109023303277785,Нет,67,5.2984518502940565,Нет,Нет,Есть,Нет,Не проводятся,Материальный ущерб,3719.542871812155,0.427237622637183,Есть,Нет,Нет
37.50837266522125,-122.42632693821353,378,3370,Жилая,19.658108260477874,72,8.876933136522803,Нет,98,2.6964526876551673,Нет,Нет,Нет,Да,Не проводятся,Нет потерь,3307.1563239156435,0.37558160672584273,Есть,Есть,Есть
37.65002915809826,-122.43007099354598,127,9968,Зеленая,25.795385457424935,65,7.537334145553886,Нет,70,2.9164209979382907,Нет,Нет,Есть,Да,Не проводятся,Потери людей,3477.429774008637,0.22704455030363568,Есть,Есть,Есть
37.588219542724104,-122.42949987067027,159,7333,Жилая,24.486681705228612,54,1.461878044957713,Да,37,6.728694248033358,Есть,Нет,Нет,Нет,Не проводятся,Нет потерь,2720.238817269939,0.7576470169704983,Есть,Нет,Нет
37.668602262640086,-122.30352533654963,459,7070,Зеленая,26.337228660748398,64,7.299136511058388,Да,49,6.419410559854291,Есть,Нет,Нет,Нет,Проводятся,Потери людей,2522.924671853253,0.38638553670800546,Есть,Нет,Есть
37.559233184863224,-122.35028765096405,142,9637,Зеленая,16.049648128249018,69,9.723296405322763,Да,78,7.637224103479252,Нет,Есть,Нет,Нет,Проводятся,Нет потерь,4114.109263971696,0.9453337453704765,Есть,Есть,Есть
37.6403881892702,-122.41444408265606,540,9698,Промышленная,29.82501141657525,63,1.1956873303689541,Да,99,7.4554500851848715,Есть,Нет,Нет,Да,Не проводятся,Материальный ущерб,2410.047781273489,0.03699559216726234,Есть,Нет,Нет
37.65219404477156,-122.34110298663091,408,4067,Зеленая,17.18623596676103,66,2.2325837258552026,Да,86,8.765247684534224,Есть,Нет,Есть,Да,Проводятся,Нет потерь,2525.9722713819365,0.7379945699579235,Есть,Есть,Нет
37.50122524829186,-122.43163472495742,716,1794,Промышленная,19.582019863293766,64,0.6889377923858875,Нет,3,1.620262091783737,Есть,Нет,Есть,Нет,Проводятся,Потери людей,4024.053149094726,0.9314328592574818,Нет,Есть,Нет
37.61804672035052,-122.32008179177332,317,6654,Промышленная,19.721984155147297,74,6.350542506836174,Да,89,4.380959421611449,Нет,Нет,Нет,Да,Не проводятся,Материальный ущерб,1877.594262896487,0.7310711237892694,Есть,Есть,Нет
37.61998975105814,-122.3992203086895,529,6855,Промышленная,17.60529842454188,67,6.651497996456323,Нет,93,7.205728203773174,Нет,Нет,Нет,Да,Не проводятся,Материальный ущерб,4467.061489739917,0.981690573334493,Нет,Есть,Нет
37.56499728807615,-122.3618019547011,839,3941,Промышленная,25.967529131777916,56,0.3286345699887183,Нет,85,3.6552206420469893,Нет,Нет,Есть,Нет,Проводятся,Нет потерь,2161.0565755593952,0.17558947820319226,Нет,Есть,Нет
37.50533995948392,-122.35256584165393,682,3134,Зеленая,21.808882267679635,66,4.812679850393269,Нет,73,6.734099429020077,Есть,Нет,Нет,Да,Проводятся,Нет потерь,1459.8028437816802,0.7883921977821092,Нет,Нет,Есть
37.633293785345934,-122.43982536220723,190,4816,Жилая,32.67517198607189,47,2.5675044916566403,Нет,78,6.1666449314195235,Нет,Есть,Нет,Нет,Не проводятся,Потери людей,1869.564696164123,0.24581019242548996,Нет,Нет,Есть
37.50267437509264,-122.4061726963231,943,1408,Зеленая,31.01000671030691,43,6.220118247810408,Нет,61,7.081123016492939,Есть,Есть,Есть,Нет,Не проводятся,Материальный ущерб,1645.4034419432007,0.251354003038485,Нет,Есть,Есть
37.5468676345997,-122.46646745363577,213,9406,Зеленая,27.080638342492612,53,4.766358262487538,Да,11,8.79772506690487,Есть,Нет,Нет,Нет,Проводятся,Нет потерь,1191.8137614963848,0.3076418602143044,Нет,Есть,Нет
37.56415796407423,-122.4578352710621,497,3528,Промышленная,19.96658423363448,43,1.4275776402836482,Нет,31,2.0188811132321756,Есть,Есть,Нет,Да,Проводятся,Нет потерь,4762.578980353964,0.5003413945677483,Есть,Есть,Есть
37.649454882105346,-122.35276455213832,834,8286,Промышленная,21.249989307795442,49,6.641137184796326,Да,64,6.54784419246348,Нет,Есть,Нет,Да,Не проводятся,Материальный ущерб,3696.9672936770035,0.9071480841562156,Есть,Нет,Есть
37.50472959367876,-122.41816226807059,438,6230,Зеленая,32.81270577509234,33,1.7551207842110639,Нет,40,4.165705511425359,Нет,Есть,Есть,Нет,Не проводятся,Нет потерь,4105.160671566211,0.8174217052157656,Есть,Есть,Есть
37.58719943226643,-122.416275884888,119,8410,Жилая,33.66343265330861,66,5.208493810093648,Нет,99,8.205722630991328,Нет,Есть,Нет,Нет,Не проводятся,Потери людей,3419.5752473247694,0.7688983404581765,Нет,Нет,Нет
37.60052489183016,-122.33656363508031,467,8695,Промышленная,26.508923365894102,39,1.8979430851022538,Да,24,7.726094410529578,Нет,Есть,Есть,Да,Не проводятся,Нет потерь,1973.6623589426297,0.739454237356654,Нет,Есть,Есть
